Wojewodztwo,Miejscowosc,Kategoria_PL,Kategoria_FR,Nazwa
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Mełamed N."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Biblin E."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Ajon F."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Hirszhorn I."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Kurjańscy Bcia"
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Marasz B."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Rones J."
BIAŁOSTOCKIE,Grodno,Opał,Combustibles,"Siematycki Z."
BIAŁOSTOCKIE,Grodno,Lampy i latarnie gazolinowe,"Lampes et lanternes à gazoline","Skrzypos L."
BIAŁOSTOCKIE,Grodno,Lampy i latarnie gazolinowe,"Lampes et lanternes à gazoline","Szermajster B."
BIAŁOSTOCKIE,Grodno,Kołdry,Couvertures,"Krejcer Włodzimierz"
BIAŁOSTOCKIE,Grodno,Kołdry,Couvertures,"Bluma L."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Mjakimin Ch."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Okoń B."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Orenan I."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Pasmanik A."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Pitewicz F."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Piłański Sz."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Podrub Sz."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Prywalski Ch."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Purewski H."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Rapport M."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Rejzner A."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Rozenberg Ch."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Rubin D."
BIAŁOSTOCKIE,Grodno,Nabiał,Crémiers,"Rywkind Sz."
BIAŁOSTOCKIE,Grodno,Malarze,Peintres,Cimochowski
BIAŁOSTOCKIE,Grodno,Malarze,Peintres,"Kalmanowicz T."
BIAŁOSTOCKIE,Grodno,Malarze,Peintres,"Kon Z."
BIAŁOSTOCKIE,Grodno,Malarze,Peintres,"Marder A."
BIAŁOSTOCKIE,Grodno,Malarze,Peintres,"Mołocznik C."
BIAŁOSTOCKIE,Grodno,Malarze,Peintres,"Sztejn M."
BIAŁOSTOCKIE,Grodno,Kołodziejskie zakłady,Ateliers de charronnerie,"Frydman Sz."
BIAŁOSTOCKIE,Grodno,Kołodziejskie zakłady,Ateliers de charronnerie,"Aleksandrowicz H."
BIAŁOSTOCKIE,Grodno,Kołodziejskie zakłady,Ateliers de charronnerie,"Aleksandrowicz J."
BIAŁOSTOCKIE,Grodno,Kołodziejskie zakłady,Ateliers de charronnerie,"Ramioński B."
BIAŁOSTOCKIE,Grodno,Kołodziejskie zakłady,Ateliers de charronnerie,"Michalski R."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Glazer Z."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Rones G."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Lewin i Samajło"
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Siloński M."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Struczyński E."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Synajski J."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Szapiro Ł."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Sztejman Z."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Szwarc L."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Turjański A."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Wanusiewicz Sz."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Prener B."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Szur P."
BIAŁOSTOCKIE,Grodno,Manufaktura,Tissus,"Eber, Berman i Duniec"
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Finkiel H."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Frank K."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","German Ch."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Grasowicz R."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Gryner A."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Janowski S."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Kosowski H."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Kotok B."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Łapin M."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Marasz M."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Wasiłewski I."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Weller L."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Wolański M."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Zakszajn A."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Zandman Ch."
BIAŁOSTOCKIE,Grodno,Konfekcja damska,"Confections p. dames","Zelikowicz I. i Syn"
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"Krynciejewski F."
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"Sawicki N."
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"Sokół L."
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"xKremer Jozef"
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"x„Karpaty”, Sp. z o. o., oddz."
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"xLipnik T."
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"x,,Oleum”, Sp. z o. o. oddz., Reprez. Reitzenbein A. P."
BIAŁOSTOCKIE,Grodno,Nafta,Pétrole,"xStandard Nobel, S. A."
BIAŁOSTOCKIE,Grodno,Kooperatywy,Coopératives,"xGrodz. Spółdz. Ogrodniczo-Handlowa"
BIAŁOSTOCKIE,Grodno,Kooperatywy,Coopératives,"x,,Spółdzielnia 3 Oddz. Sł. Sanitar."
BIAŁOSTOCKIE,Grodno,Kooperatywy,Coopératives,"xSpółdz. Wojsk. 29 P."
BIAŁOSTOCKIE,Grodno,Kooperatywy,Coopératives,"xSpółdz. Żołnierska 81 P. P. z o. o."
BIAŁOSTOCKIE,Grodno,Kooperatywy,Coopératives,"xSpółdzielnia Baonu Sanit. Nr. 3"
BIAŁOSTOCKIE,Grodno,Naftowe produkty,Produits petrolifères,"xKremer Jozet"
BIAŁOSTOCKIE,Grodno,Naftowe produkty,Produits petrolifères,"xLipnik T."
BIAŁOSTOCKIE,Grodno,Naftowe produkty,Produits petrolifères,"x,,Oleum”, Sp. z o. o. oddz."
BIAŁOSTOCKIE,Grodno,Kosmetyczne artykuły,"Produits de beauté","Miedwiecki I."
BIAŁOSTOCKIE,Grodno,Kosmetyczne artykuły,"Produits de beauté","Zynger J."
BIAŁOSTOCKIE,Grodno,Krawieckie dodatki,"Fournitures p. ailleurs","Kuźnicka Ch."
BIAŁOSTOCKIE,Grodno,Maszyny,Machines,"xFajngold Ch."
BIAŁOSTOCKIE,Grodno,Maszyny,Machines,"xWeller Bcia"
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Bielicka D."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Galpern Sz."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Maraż N."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Rabinowicz M."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Rozenberg J."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Burde J."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Derewiańska Ch."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Gierutto J."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Grosowicz J."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Jaszuński W. i Kapytnik J."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Kierszniewski K."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Lubicz O."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Pajgin E."
BIAŁOSTOCKIE,Grodno,Napoje bezalkoholowe,"Boissons sans alcool","Szacki E. L."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Kac M."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Bejram M."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Bekier B."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Bobinder Ch."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Borocik M."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Czernachowska J."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Dzenbrowska S."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Giłuło Z."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Goldryn M."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Gruszkowska S."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Grochowska F."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Kaplan S."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Klejnbort R."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Pikower Sz."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Preńska F."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Ramiońska P."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Samson G."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Sawicka P."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Sidrańska F."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Sidrer M."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Sotnik C."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Stolarska M."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Szarejcho W."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Welin G."
BIAŁOSTOCKIE,Grodno,Krawiectwo damskie,"Tailleurs p. dames et couturières","Zarec A."
BIAŁOSTOCKIE,Grodno,Maszyny do szycia i rowery,"Machines a coudre et bicyclettes","Lewin J."
BIAŁOSTOCKIE,Grodno,Maszyny do szycia i rowery,"Machines a coudre et bicyclettes","Mejlachowicz M."
BIAŁOSTOCKIE,Grodno,Maszyny do szycia i rowery,"Machines a coudre et bicyclettes","X„Singer Sewing Machine Company"" (oddz.)"
BIAŁOSTOCKIE,Grodno,Maszyny do szycia i rowery,"Machines a coudre et bicyclettes","Starowolski N. i Ska"
BIAŁOSTOCKIE,Grodno,Kotlarnie,Chaudronnerie,"Wiśniewski H."
BIAŁOSTOCKIE,Grodno,Nasiona,Graines,"xSznajder J."
BIAŁOSTOCKIE,Grodno,Maszyny rolnicze,"Machines agricoles","x,,Rolnik“, Spółdz. Roln. Handl."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Farber W."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Bernsztein J."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Ciemnolasik A."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Gutin M."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Jelin Ch."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Kowalski D."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Nieświżski D."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Kopytowska M."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Lubicz J."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Werblewska B."
BIAŁOSTOCKIE,Grodno,Kowale,Forgerons,"Sadowski A."
BIAŁOSTOCKIE,Grodno,Mąka,Farines,"xAleksandrowicz i Tarowski"
BIAŁOSTOCKIE,Grodno,Mąka,Farines,"xBirger B."
BIAŁOSTOCKIE,Grodno,Mąka,Farines,"Ginsburg L."
BIAŁOSTOCKIE,Grodno,Mąka,Farines,"Heller J."
BIAŁOSTOCKIE,Grodno,Mąka,Farines,"Kinche I."
BIAŁOSTOCKIE,Grodno,Mąka,Farines,"Klempner L."
BIAŁOSTOCKIE,Grodno,Mąka,Farines,"Lubicz A."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Ajzenman I."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Goldin M."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Myszkiewicz K."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Nowicki J."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Pilewski Z."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Ruczański B."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Srebrowicz Ch."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Ajzik A."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Daszuta M. i J."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Marasz Ch."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Mirowski M."
BIAŁOSTOCKIE,Grodno,Obuwie,Chaussures,"Pajes W."
BIAŁOSTOCKIE,Grodno,Kreda,Craie,"Wolber Sz."
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"Berkowicz T."
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"Kuraź B."
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"Landborg I."
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"x,,Lech"""
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"Lifszyc M."
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"Lewandowski S."
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"Miller L."
BIAŁOSTOCKIE,Grodno,Meble,Meubles,"Lewin M."
BIAŁOSTOCKIE,Grodno,Ocet,Vinaigres,"xRosen Ch."
BIAŁOSTOCKIE,Grodno,Ocet,Vinaigres,"Greinszpon I."
BIAŁOSTOCKIE,Grodno,Ocet,Vinaigres,"Pik J."
BIAŁOSTOCKIE,Grodno,Ocet,Vinaigres,"Prusak M."
BIAŁOSTOCKIE,Grodno,Ocet,Vinaigres,"Siergiej Ch."
BIAŁOSTOCKIE,Grodno,Ocet,Vinaigres,"Szmulewicz L."
BIAŁOSTOCKIE,Grodno,Ocet,Vinaigres,"Weinsztejn I."
BIAŁOSTOCKIE,Grodno,Księgarnie,Librairies,"Bełko B."
BIAŁOSTOCKIE,Grodno,Księgarnie,Librairies,"xIberski Eljasz"
BIAŁOSTOCKIE,Grodno,Księgarnie,Librairies,"„Nowe Życie"", wł. Sawoniewski Z. ks."
BIAŁOSTOCKIE,Grodno,Księgarnie,Librairies,"x,,Ognisko"""
BIAŁOSTOCKIE,Grodno,Księgarnie,Librairies,"x,,Ruch"", Pol. Tow. Księgarni Kolejowych, S. A."
BIAŁOSTOCKIE,Grodno,Miodosytnie,"Fabr. d'hydromels","Szapiro i Miliszkowski"
BIAŁOSTOCKIE,Grodno,Odpadki,Dechets,"xLubecki M. i Handelsman"
BIAŁOSTOCKIE,Grodno,Odpadki,Dechets,"Szłosberg J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Aszkiewicz I."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Baran P."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Baranowski M."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Bekiensztein L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Bender A."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Berenson I."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Biała I."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Bochenek J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Brawer Sz."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Brawerman Sz."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Chajet Ch."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Chazański Ch."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Chazański H."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Cheszes L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Cygadko B."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Cyrulnicki J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Cyrulnik L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Drazkin I."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Dyszkin Ch."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Elejzerewicz H."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Farłowski L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Gabowicz L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Geres J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Gimelfarb J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Goldberg I."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Goldberg J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Gołub J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Gozański I."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Grosbort J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Gruntman Sz."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Hanczar St."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kamiński A."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kapice J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kass I."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kaufaks M."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Klejnbort D."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Klejnbort Ł."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kłubek L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kochanowski J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Krynica M."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kulik L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kulik' M."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kupiński M."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kuźnicki A."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Kuźnicki S."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Lejpuński D."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Lewin L."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Lubicz J."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Małachowski Ch."
BIAŁOSTOCKIE,Grodno,Krawcy,Tailleurs,"Marczyński Ch."
BIAŁOSTOCKIE,Grodno,Mleczarnie,Crémeries,"Furman N."
BIAŁOSTOCKIE,Grodno,Mleczarnie,Crémeries,"Lekuza Kar."
BIAŁOSTOCKIE,Grodno,Mleczarnie,Crémeries,"Altszuler D."
BIAŁOSTOCKIE,Grodno,Ogrodnicze zakłady,Horticulteurs,"Lekuza Kar."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","xBabun W."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Imaszkowscy"
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Fales O."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Szyfres M."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Ferenz M."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Grynszpan M."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Klempner E."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Lacki B."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Lutenberg F."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Marasz M."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Montag Sz."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Mores S."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Pinskoj N."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Orłowicz D."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Rodunska N."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Rubinowicz S."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Staniecka Sz."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Strelec Ch."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Wołyński E."
BIAŁOSTOCKIE,Grodno,Kuchenne naczynia,"Articles de cuisine","Zilberfenig O."
BIAŁOSTOCKIE,Grodno,Młyny,Moulins,"Giernicki J. (mot.)"
BIAŁOSTOCKIE,Grodno,Młyny,Moulins,"Gorbulski (mot)"
BIAŁOSTOCKIE,Grodno,Młyny,Moulins,"Kagan D. (mot)"
BIAŁOSTOCKIE,Grodno,Młyny,Moulins,"Kosowski O. (par)"
BIAŁOSTOCKIE,Grodno,Młyny,Moulins,"Krynica Sz. (mot)"
BIAŁOSTOCKIE,Grodno,Młyny,Moulins,"Rudy A. (par)"
BIAŁOSTOCKIE,Grodno,Młyny,Moulins,"Pajgin Bcia"
BIAŁOSTOCKIE,Grodno,Okrętowe biura,"Agences maritimes","xWschodnia Amerykańska Kompanja, S. A."
BIAŁOSTOCKIE,Grodno,Kwas węglowy,"Acide carbonique","Birger E."
BIAŁOSTOCKIE,Grodno,Mosiężnicy,Dinandiers,"Rajgrodzki A."
BIAŁOSTOCKIE,Grodno,Olejarnie,Huileries,"„Linol"""
BIAŁOSTOCKIE,Grodno,Olejarnie,Huileries,"Nejfeld i Ska"
BIAŁOSTOCKIE,Grodno,Kwiaty,Fleurs,"Ferenc St."
BIAŁOSTOCKIE,Grodno,Muzyczne instrumenty,"Instruments de musique","Micelmacher J."
BIAŁOSTOCKIE,Grodno,Oleje roślinne,"Huiles vegétales","Myszałow S."
BIAŁOSTOCKIE,Grodno,Lakiernicy,Vernisseurs,"Blinder A."
BIAŁOSTOCKIE,Grodno,Mydlarnie,Savons,"Fuks S."
BIAŁOSTOCKIE,Grodno,Mydlarnie,Savons,"Glezer G."
BIAŁOSTOCKIE,Grodno,Mydlarnie,Savons,"Rozenszein B."
Wojewodztwo,Miejscowosc,Kategoria_PL,Kategoria_FR,Nazwa
,GRODNO,Optyczne artyk.,Opticiens,"Ryndzińska Ch., Orzeszkowej 6"
,GRODNO,Optyczne artyk.,Opticiens,"Białokosz J., Jerozolimska 4a"
,GRODNO,Optyczne artyk.,Opticiens,"Frajman R., Mieszczańska 1"
,GRODNO,Optyczne artyk.,Opticiens,"Rywkind E., Orzeszkowej 18"
,GRODNO,Optyczne artyk.,Opticiens,"Fryszman D., Mieszczańska 18"
,GRODNO,Optyczne artyk.,Opticiens,"Sapersztein N., Mostowa 27"
,GRODNO,Optyczne artyk.,Opticiens,"Borkowski C., Orzeszkowej 16"
,GRODNO,Optyczne artyk.,Opticiens,"Sobol A., Hoovera 1"
,GRODNO,Optyczne artyk.,Opticiens,"Tobolski S., Orzeszkowej 11"
,GRODNO,Optyczne artyk.,Opticiens,"Puszkiewicz A., Orzeszkowej 45"
,GRODNO,Rękawiczki,Gants,"Kremer H., Bankowa 1"
,GRODNO,Owocarnie,Fruitiers,"Gilczyński L., Mostowa 6"
,GRODNO,Owocarnie,Fruitiers,"Goldberg Ch., Orzeszkowej 18"
,GRODNO,Owocarnie,Fruitiers,"Maizel A., Dominikańska 16"
,GRODNO,Piwiarnie,Brasseries,"Bachrach R., Sien. Rynek 6"
,GRODNO,Piwiarnie,Brasseries,"Schoneman, Lipowa 4"
,GRODNO,Piwiarnie,Brasseries,"Dyszko R., Wyzwolenia 26"
,GRODNO,Piwiarnie,Brasseries,"Frydman J., Mieszczańska 18"
,GRODNO,Piwiarnie,Brasseries,"Gobowicz L., Warszawska 24"
,GRODNO,Piwiarnie,Brasseries,"Graus J., Mieszczańska 1"
,GRODNO,Piwiarnie,Brasseries,"Handelsman I., Magistracka 1"
,GRODNO,Piwiarnie,Brasseries,"Kramer N., Lipowa 8"
,GRODNO,Piwiarnie,Brasseries,"Krumiński R., Wyzwolenia 36"
,GRODNO,Piwiarnie,Brasseries,"Kryńska L., Skidelska 1"
,GRODNO,Piwiarnie,Brasseries,"Lewin B., Skidelska 15"
,GRODNO,Piwiarnie,Brasseries,"Lipcer H., Łososiańska 36"
,GRODNO,Piwiarnie,Brasseries,"Maciejewski A., Mieszczańska 9"
,GRODNO,Piwiarnie,Brasseries,"Matus S., Chlebna Przystań 23"
,GRODNO,Piwiarnie,Brasseries,"Narodowski J., Mostowa 7"
,GRODNO,Piwiarnie,Brasseries,"Orlowicz B., Rynkowa 27"
,GRODNO,Piwiarnie,Brasseries,"Pikowski W., Indurska 9"
